"","part_social_group","weekend","week","part_age_group","sample","sample_total","sample_proportion","pop_estimate","pop_proportion","weight_raw","weight_proportion"
"3688","C2 - Skilled working class",FALSE,"2021 / 10","50-59",79,2319,0.0340664079344545,1926.42765,3.91684214260033e-05,24.3851601265823,0.0011497666998342
"3689","C2 - Skilled working class",FALSE,"2021 / 10","60-69",83,2319,0.0357912893488573,1530.22317,3.1112731380488e-05,18.4364237349398,0.000869282217727128
"3690","C2 - Skilled working class",FALSE,"2021 / 10","70-120",39,2319,0.0168175937904269,1949.06271,3.96286409255951e-05,49.9759669230769,0.00235637995657577
"3691","C2 - Skilled working class",FALSE,"2021 / 11","18-29",28,1829,0.0153089119737562,2109.64992,4.28937246243814e-05,75.34464,0.00280187936921405
"3692","C2 - Skilled working class",FALSE,"2021 / 11","30-39",28,1829,0.0153089119737562,1951.95504,3.96874482212354e-05,69.71268,0.0025924408141657
"3693","C2 - Skilled working class",FALSE,"2021 / 11","40-49",29,1829,0.0158556588299617,1806.89271,3.67380187555204e-05,62.3066451724138,0.00231702883806369
"3694","C2 - Skilled working class",FALSE,"2021 / 11","50-59",51,1829,0.0278840896664844,1926.42765,3.91684214260033e-05,37.7730911764706,0.00140468711349333
"3695","C2 - Skilled working class",FALSE,"2021 / 11","60-69",58,1829,0.0317113176599235,1530.22317,3.1112731380488e-05,26.3831581034483,0.000981123891291595
"3696","C2 - Skilled working class",FALSE,"2021 / 11","70-120",19,1829,0.010388190267906,1949.06271,3.96286409255951e-05,102.582247894737,0.00381477811857439
"3697","C2 - Skilled working class",FALSE,"2021 / 12","18-29",30,1801,0.0166574125485841,2109.64992,4.28937246243814e-05,70.321664,0.0025750532682837
"3698","C2 - Skilled working class",FALSE,"2021 / 12","30-39",17,1801,0.00943920044419767,1951.95504,3.96874482212354e-05,114.820884705882,0.00420453495567323
"3699","C2 - Skilled working class",FALSE,"2021 / 12","40-49",29,1801,0.0161021654636313,1806.89271,3.67380187555204e-05,62.3066451724138,0.00228155764754111
"3700","C2 - Skilled working class",FALSE,"2021 / 12","50-59",47,1801,0.0260966129927818,1926.42765,3.91684214260033e-05,40.9878223404255,0.0015009005742177
"3701","C2 - Skilled working class",FALSE,"2021 / 12","60-69",59,1801,0.0327595780122154,1530.22317,3.1112731380488e-05,25.9359859322034,0.00094972930875015
"3702","C2 - Skilled working class",FALSE,"2021 / 12","70-120",28,1801,0.0155469183786785,1949.06271,3.96286409255951e-05,69.6093825,0.00254897079667846
"3703","C2 - Skilled working class",FALSE,"2021 / 13","18-29",30,2268,0.0132275132275132,2109.64992,4.28937246243814e-05,70.321664,0.00324276558160323
"3704","C2 - Skilled working class",FALSE,"2021 / 13","30-39",30,2268,0.0132275132275132,1951.95504,3.96874482212354e-05,65.065168,0.00300037108552539
"3705","C2 - Skilled working class",FALSE,"2021 / 13","40-49",34,2268,0.0149911816578483,1806.89271,3.67380187555204e-05,53.1439032352941,0.00245064195698589
"3706","C2 - Skilled working class",FALSE,"2021 / 13","50-59",66,2268,0.0291005291005291,1926.42765,3.91684214260033e-05,29.1882977272727,0.00134596939082084
"3707","C2 - Skilled working class",FALSE,"2021 / 13","60-69",71,2268,0.031305114638448,1530.22317,3.1112731380488e-05,21.5524390140845,0.000993854574238686
"3708","C2 - Skilled working class",FALSE,"2021 / 13","70-120",22,2268,0.00970017636684303,1949.06271,3.96286409255951e-05,88.5937595454545,0.00408535261905681
"3709","C2 - Skilled working class",FALSE,"2021 / 14","18-29",35,1689,0.0207223208999408,2109.64992,4.28937246243814e-05,60.275712,0.00206992859687372
"3710","C2 - Skilled working class",FALSE,"2021 / 14","30-39",35,1689,0.0207223208999408,1951.95504,3.96874482212354e-05,55.770144,0.00191520285844761
"3711","C2 - Skilled working class",FALSE,"2021 / 14","40-49",36,1689,0.0213143872113677,1806.89271,3.67380187555204e-05,50.1914641666667,0.0017236253799465
"3712","C2 - Skilled working class",FALSE,"2021 / 14","50-59",46,1689,0.0272350503256365,1926.42765,3.91684214260033e-05,41.8788619565217,0.00143816225627216
"3713","C2 - Skilled working class",FALSE,"2021 / 14","60-69",35,1689,0.0207223208999408,1530.22317,3.1112731380488e-05,43.720662,0.00150141152290412
"3714","C2 - Skilled working class",FALSE,"2021 / 14","70-120",26,1689,0.0153937240970989,1949.06271,3.96286409255951e-05,74.9639503846154,0.00257433748166654
"3715","C2 - Skilled working class",FALSE,"2021 / 15","18-29",26,1844,0.0140997830802603,2109.64992,4.28937246243814e-05,81.1403815384616,0.00304215493105228
"3716","C2 - Skilled working class",FALSE,"2021 / 15","30-39",33,1844,0.0178958785249458,1951.95504,3.96874482212354e-05,59.1501527272727,0.00221768650060479
"3717","C2 - Skilled working class",FALSE,"2021 / 15","40-49",30,1844,0.0162689804772234,1806.89271,3.67380187555204e-05,60.229757,0.00225816355283932
"3718","C2 - Skilled working class",FALSE,"2021 / 15","50-59",51,1844,0.0276572668112798,1926.42765,3.91684214260033e-05,37.7730911764706,0.00141620723744216
"3719","C2 - Skilled working class",FALSE,"2021 / 15","60-69",47,1844,0.0254880694143167,1530.22317,3.1112731380488e-05,32.557939787234,0.00122067822692808
"3720","C2 - Skilled working class",FALSE,"2021 / 15","70-120",28,1844,0.0151843817787419,1949.06271,3.96286409255951e-05,69.6093825,0.00260982906667134
"3721","C2 - Skilled working class",FALSE,"2021 / 16","18-29",44,2014,0.0218470705064548,2109.64992,4.28937246243814e-05,47.9465890909091,0.00196336275894327
"3722","C2 - Skilled working class",FALSE,"2021 / 16","30-39",46,2014,0.0228401191658391,1951.95504,3.96874482212354e-05,42.4338052173913,0.0017376200155993
"3723","C2 - Skilled working class",FALSE,"2021 / 16","40-49",44,2014,0.0218470705064548,1806.89271,3.67380187555204e-05,41.0657434090909,0.00168159931303678
"3724","C2 - Skilled working class",FALSE,"2021 / 16","50-59",46,2014,0.0228401191658391,1926.42765,3.91684214260033e-05,41.8788619565217,0.0017148956685211
"3725","C2 - Skilled working class",FALSE,"2021 / 16","60-69",44,2014,0.0218470705064548,1530.22317,3.1112731380488e-05,34.7777993181818,0.0014241145681887
"3726","C2 - Skilled working class",FALSE,"2021 / 16","70-120",30,2014,0.0148957298907646,1949.06271,3.96286409255951e-05,64.968757,0.00266040276080495
"3727","C2 - Skilled working class",FALSE,"2021 / 17","18-29",40,2186,0.0182982616651418,2109.64992,4.28937246243814e-05,52.741248,0.00234414205072244
"3728","C2 - Skilled working class",FALSE,"2021 / 17","30-39",39,2186,0.0178408051235133,1951.95504,3.96874482212354e-05,50.0501292307692,0.00222453235414412
"3729","C2 - Skilled working class",FALSE,"2021 / 17","40-49",41,2186,0.0187557182067704,1806.89271,3.67380187555204e-05,44.070553902439,0.0019587636341358
"3730","C2 - Skilled working class",FALSE,"2021 / 17","50-59",68,2186,0.0311070448307411,1926.42765,3.91684214260033e-05,28.3298183823529,0.00125914954760652
"3731","C2 - Skilled working class",FALSE,"2021 / 17","60-69",55,2186,0.02516010978957,1530.22317,3.1112731380488e-05,27.8222394545455,0.00123658965086812
"3732","C2 - Skilled working class",FALSE,"2021 / 17","70-120",24,2186,0.0109789569990851,1949.06271,3.96286409255951e-05,81.21094625,0.00360950871097295
"3733","C2 - Skilled working class",FALSE,"2021 / 18","18-29",33,3040,0.0108552631578947,2109.64992,4.28937246243814e-05,63.9287854545455,0.0039514219047915
"3734","C2 - Skilled working class",FALSE,"2021 / 18","30-39",44,3040,0.0144736842105263,1951.95504,3.96874482212354e-05,44.3626145454546,0.00274204187710353
"3735","C2 - Skilled working class",FALSE,"2021 / 18","40-49",30,3040,0.00986842105263158,1806.89271,3.67380187555204e-05,60.229757,0.0037227859005594
"3736","C2 - Skilled working class",FALSE,"2021 / 18","50-59",35,3040,0.0115131578947368,1926.42765,3.91684214260033e-05,55.04079,0.00340205717528714
"3737","C2 - Skilled working class",FALSE,"2021 / 18","60-69",49,3040,0.0161184210526316,1530.22317,3.1112731380488e-05,31.2290442857143,0.00193025925299354
"3738","C2 - Skilled working class",FALSE,"2021 / 18","70-120",22,3040,0.00723684210526316,1949.06271,3.96286409255951e-05,88.5937595454545,0.00547595765517314
"3739","C2 - Skilled working class",FALSE,"2021 / 19","18-29",8,1575,0.00507936507936508,2109.64992,4.28937246243814e-05,263.70624,0.00844470203542508
"3740","C2 - Skilled working class",FALSE,"2021 / 19","30-39",8,1575,0.00507936507936508,1951.95504,3.96874482212354e-05,243.99438,0.00781346636855571
"3741","C2 - Skilled working class",FALSE,"2021 / 19","40-49",14,1575,0.00888888888888889,1806.89271,3.67380187555204e-05,129.063765,0.00413302710999605
"3742","C2 - Skilled working class",FALSE,"2021 / 19","50-59",30,1575,0.019047619047619,1926.42765,3.91684214260033e-05,64.214255,0.00205634212486517
"3743","C2 - Skilled working class",FALSE,"2021 / 19","60-69",27,1575,0.0171428571428571,1530.22317,3.1112731380488e-05,56.6749322222222,0.00181490933052846
"3744","C2 - Skilled working class",FALSE,"2021 / 19","70-120",8,1575,0.00507936507936508,1949.06271,3.96286409255951e-05,243.63283875,0.00780188868222654
"3745","C2 - Skilled working class",FALSE,"2021 / 20","18-29",37,3071,0.0120481927710843,2109.64992,4.28937246243814e-05,57.0175654054054,0.00356017914382365
"3746","C2 - Skilled working class",FALSE,"2021 / 20","30-39",58,3071,0.0188863562357538,1951.95504,3.96874482212354e-05,33.6543972413793,0.00210138195667955
"3747","C2 - Skilled working class",FALSE,"2021 / 20","40-49",54,3071,0.0175838489091501,1806.89271,3.67380187555204e-05,33.4609761111111,0.00208930473330006
"3748","C2 - Skilled working class",FALSE,"2021 / 20","50-59",66,3071,0.0214913708889613,1926.42765,3.91684214260033e-05,29.1882977272727,0.00182251851817055
"3749","C2 - Skilled working class",FALSE,"2021 / 20","60-69",86,3071,0.0280039075219798,1530.22317,3.1112731380488e-05,17.7932926744186,0.00111101393104045
"3750","C2 - Skilled working class",FALSE,"2021 / 20","70-120",39,3071,0.0126994464343862,1949.06271,3.96286409255951e-05,49.9759669230769,0.00312050144314109
"3751","C2 - Skilled working class",FALSE,"2021 / 21","18-29",13,1681,0.00773349196906603,2109.64992,4.28937246243814e-05,162.280763076923,0.00554648854566039
"3752","C2 - Skilled working class",FALSE,"2021 / 21","30-39",8,1681,0.00475907198096371,1951.95504,3.96874482212354e-05,243.99438,0.00833932505748708
"3753","C2 - Skilled working class",FALSE,"2021 / 21","40-49",10,1681,0.00594883997620464,1806.89271,3.67380187555204e-05,180.689271,0.00617566095280299
"3754","C2 - Skilled working class",FALSE,"2021 / 21","50-59",37,1681,0.0220107079119572,1926.42765,3.91684214260033e-05,52.0656121621622,0.00177951665992193
"3755","C2 - Skilled working class",FALSE,"2021 / 21","60-69",55,1681,0.0327186198691255,1530.22317,3.1112731380488e-05,27.8222394545455,0.000950918208192732
"3756","C2 - Skilled working class",FALSE,"2021 / 21","70-120",17,1681,0.0101130279595479,1949.06271,3.96286409255951e-05,114.650747647059,0.00391857325858385
"3757","C2 - Skilled working class",FALSE,"2021 / 22","18-29",35,3270,0.0107033639143731,2109.64992,4.28937246243814e-05,60.275712,0.00400749941490649
"3758","C2 - Skilled working class",FALSE,"2021 / 22","30-39",54,3270,0.0165137614678899,1951.95504,3.96874482212354e-05,36.1473155555556,0.00240329547561925
"3759","C2 - Skilled working class",FALSE,"2021 / 22","40-49",42,3270,0.0128440366972477,1806.89271,3.67380187555204e-05,43.021255,0.00286031717453695
"3760","C2 - Skilled working class",FALSE,"2021 / 22","50-59",68,3270,0.0207951070336391,1926.42765,3.91684214260033e-05,28.3298183823529,0.0018835402656328
"3761","C2 - Skilled working class",FALSE,"2021 / 22","60-69",58,3270,0.017737003058104,1530.22317,3.1112731380488e-05,26.3831581034483,0.00175411433817579
"3762","C2 - Skilled working class",FALSE,"2021 / 22","70-120",37,3270,0.0113149847094801,1949.06271,3.96286409255951e-05,52.6773705405405,0.00350231502234314
"3763","C2 - Skilled working class",FALSE,"2021 / 23","18-29",31,2451,0.0126478988168095,2109.64992,4.28937246243814e-05,68.0532232258065,0.00339137158239867
"3764","C2 - Skilled working class",FALSE,"2021 / 23","30-39",40,2451,0.0163198694410445,1951.95504,3.96874482212354e-05,48.798876,0.0024318483897562
"3765","C2 - Skilled working class",FALSE,"2021 / 23","40-49",26,2451,0.0106079151366789,1806.89271,3.67380187555204e-05,69.4958734615385,0.00346326476806848
"3766","C2 - Skilled working class",FALSE,"2021 / 23","50-59",56,2451,0.0228478172174623,1926.42765,3.91684214260033e-05,34.40049375,0.00171431787348454
"3767","C2 - Skilled working class",FALSE,"2021 / 23","60-69",62,2451,0.0252957976336189,1530.22317,3.1112731380488e-05,24.6810188709677,0.00122995652602542
"3768","C2 - Skilled working class",FALSE,"2021 / 23","70-120",18,2451,0.00734394124847001,1949.06271,3.96286409255951e-05,108.281261666667,0.00539609993936853
"3769","C2 - Skilled working class",FALSE,"2021 / 24","18-29",22,2291,0.00960279353993889,2109.64992,4.28937246243814e-05,95.8931781818182,0.00446679650520262
"3770","C2 - Skilled working class",FALSE,"2021 / 24","30-39",25,2291,0.0109122653862942,1951.95504,3.96874482212354e-05,78.0782016,0.00363695775499401
"3771","C2 - Skilled working class",FALSE,"2021 / 24","40-49",28,2291,0.0122217372326495,1806.89271,3.67380187555204e-05,64.5318825,0.00300595717746062
"3772","C2 - Skilled working class",FALSE,"2021 / 24","50-59",39,2291,0.0170231340026189,1926.42765,3.91684214260033e-05,49.3955807692308,0.00230089367915317
"3773","C2 - Skilled working class",FALSE,"2021 / 24","60-69",49,2291,0.0213880401571366,1530.22317,3.1112731380488e-05,31.2290442857143,0.00145467893046322
"3774","C2 - Skilled working class",FALSE,"2021 / 24","70-120",30,2291,0.013094718463553,1949.06271,3.96286409255951e-05,64.968757,0.00302630721201795
"3775","C2 - Skilled working class",FALSE,"2021 / 25","18-29",5,2403,0.00208073241781107,2109.64992,4.28937246243814e-05,421.929984,0.0206147240544777
"3776","C2 - Skilled working class",FALSE,"2021 / 25","30-39",10,2403,0.00416146483562214,1951.95504,3.96874482212354e-05,195.195504,0.00953689380756286
"3777","C2 - Skilled working class",FALSE,"2021 / 25","40-49",15,2403,0.00624219725343321,1806.89271,3.67380187555204e-05,120.459514,0.00588543060463437
"3778","C2 - Skilled working class",FALSE,"2021 / 25","50-59",25,2403,0.0104036620890553,1926.42765,3.91684214260033e-05,77.057106,0.00376486866746744
"3779","C2 - Skilled working class",FALSE,"2021 / 25","60-69",34,2403,0.0141489804411153,1530.22317,3.1112731380488e-05,45.0065638235294,0.00219893804433272
"3780","C2 - Skilled working class",FALSE,"2021 / 25","70-120",22,2403,0.00915522263836871,1949.06271,3.96286409255951e-05,88.5937595454545,0.00432852837019114
"3781","C2 - Skilled working class",FALSE,"2021 / 26","18-29",15,3912,0.00383435582822086,2109.64992,4.28937246243814e-05,140.643328,0.0111866833820387
"3782","C2 - Skilled working class",FALSE,"2021 / 26","30-39",34,3912,0.00869120654396728,1951.95504,3.96874482212354e-05,57.4104423529412,0.00456639110121979
"3783","C2 - Skilled working class",FALSE,"2021 / 26","40-49",38,3912,0.00971370143149284,1806.89271,3.67380187555204e-05,47.5498081578947,0.0037820823518841
"3784","C2 - Skilled working class",FALSE,"2021 / 26","50-59",48,3912,0.0122699386503067,1926.42765,3.91684214260033e-05,40.133909375,0.00319222634621927
"3785","C2 - Skilled working class",FALSE,"2021 / 26","60-69",103,3912,0.0263292433537832,1530.22317,3.1112731380488e-05,14.856535631068,0.00118167966175213
"3786","C2 - Skilled working class",FALSE,"2021 / 26","70-120",56,3912,0.0143149284253579,1949.06271,3.96286409255951e-05,34.80469125,0.00276834363037372
"3787","C2 - Skilled working class",FALSE,"2021 / 27","18-29",13,2071,0.00627716079188798,2109.64992,4.28937246243814e-05,162.280763076923,0.00683330028439183
"3788","C2 - Skilled working class",FALSE,"2021 / 27","30-39",19,2071,0.00917431192660551,1951.95504,3.96874482212354e-05,102.734475789474,0.00432593185611465
"3789","C2 - Skilled working class",FALSE,"2021 / 27","40-49",15,2071,0.00724287783679382,1806.89271,3.67380187555204e-05,120.459514,0.00507229578951219
"3790","C2 - Skilled working class",FALSE,"2021 / 27","50-59",30,2071,0.0144857556735876,1926.42765,3.91684214260033e-05,64.214255,0.00270392669244176
"3791","C2 - Skilled working class",FALSE,"2021 / 27","60-69",25,2071,0.012071463061323,1530.22317,3.1112731380488e-05,61.2089268,0.00257737866755962
"3792","C2 - Skilled working class",FALSE,"2021 / 27","70-120",3,2071,0.00144857556735876,1949.06271,3.96286409255951e-05,649.68757,0.0273569717856358
"3793","C2 - Skilled working class",FALSE,"2021 / 28","18-29",10,2340,0.00427350427350427,2109.64992,4.28937246243814e-05,210.964992,0.0100371315621052
"3794","C2 - Skilled working class",FALSE,"2021 / 28","30-39",16,2340,0.00683760683760684,1951.95504,3.96874482212354e-05,121.99719,0.00580428930235567
"3795","C2 - Skilled working class",FALSE,"2021 / 28","40-49",10,2340,0.00427350427350427,1806.89271,3.67380187555204e-05,180.689271,0.00859669638879178
"3796","C2 - Skilled working class",FALSE,"2021 / 28","50-59",19,2340,0.00811965811965812,1926.42765,3.91684214260033e-05,101.390928947368,0.00482390032299198
"3797","C2 - Skilled working class",FALSE,"2021 / 28","60-69",61,2340,0.0260683760683761,1530.22317,3.1112731380488e-05,25.0856257377049,0.00119350477754659
"3798","C2 - Skilled working class",FALSE,"2021 / 28","70-120",9,2340,0.00384615384615385,1949.06271,3.96286409255951e-05,216.562523333333,0.0103034466406547
